Longitude,Latitude,geometry,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
-71.39666666658118,41.760277777754126,POINT (-71.39666666658118 41.760277777754126),44,003,021002,44003021002,210.02,Census Tract 210.02,G5020,S,2706612,472632,+41.7569676,-071.3947778
-71.61249999991469,41.38722222219827,POINT (-71.61249999991469 41.38722222219827),44,009,051302,44009051302,513.02,Census Tract 513.02,G5020,S,25917008,7824750,+41.3906719,-071.5563648
-71.52694444435906,41.40055555553162,POINT (-71.52694444435906 41.40055555553162),44,009,051302,44009051302,513.02,Census Tract 513.02,G5020,S,25917008,7824750,+41.3906719,-071.5563648
-71.59138888880356,41.39388888886494,POINT (-71.59138888880356 41.39388888886494),44,009,051302,44009051302,513.02,Census Tract 513.02,G5020,S,25917008,7824750,+41.3906719,-071.5563648
-71.53972222213685,41.37361111108715,POINT (-71.53972222213685 41.37361111108715),44,009,051302,44009051302,513.02,Census Tract 513.02,G5020,S,25917008,7824750,+41.3906719,-071.5563648
-71.60888888880358,41.3855555555316,POINT (-71.60888888880358 41.3855555555316),44,009,051302,44009051302,513.02,Census Tract 513.02,G5020,S,25917008,7824750,+41.3906719,-071.5563648
-71.54638888880352,41.3805555555316,POINT (-71.54638888880352 41.3805555555316),44,009,051302,44009051302,513.02,Census Tract 513.02,G5020,S,25917008,7824750,+41.3906719,-071.5563648
-71.55416666658131,41.3805555555316,POINT (-71.55416666658131 41.3805555555316),44,009,051302,44009051302,513.02,Census Tract 513.02,G5020,S,25917008,7824750,+41.3906719,-071.5563648
-71.60555555547023,41.391944444420496,POINT (-71.60555555547023 41.391944444420496),44,009,051302,44009051302,513.02,Census Tract 513.02,G5020,S,25917008,7824750,+41.3906719,-071.5563648
-71.5227777776924,41.38916666664272,POINT (-71.5227777776924 41.38916666664272),44,009,051302,44009051302,513.02,Census Tract 513.02,G5020,S,25917008,7824750,+41.3906719,-071.5563648
-71.60694444435913,41.38138888886493,POINT (-71.60694444435913 41.38138888886493),44,009,051302,44009051302,513.02,Census Tract 513.02,G5020,S,25917008,7824750,+41.3906719,-071.5563648
-71.52027777769239,41.42444444442052,POINT (-71.52027777769239 41.42444444442052),44,009,051302,44009051302,513.02,Census Tract 513.02,G5020,S,25917008,7824750,+41.3906719,-071.5563648
-71.6136111110258,41.38527777775383,POINT (-71.6136111110258 41.38527777775383),44,009,051302,44009051302,513.02,Census Tract 513.02,G5020,S,25917008,7824750,+41.3906719,-071.5563648
-71.51833333324795,41.38694444442049,POINT (-71.51833333324795 41.38694444442049),44,009,051302,44009051302,513.02,Census Tract 513.02,G5020,S,25917008,7824750,+41.3906719,-071.5563648
-71.52111111102573,41.39888888886495,POINT (-71.52111111102573 41.39888888886495),44,009,051302,44009051302,513.02,Census Tract 513.02,G5020,S,25917008,7824750,+41.3906719,-071.5563648
-71.40722222213675,41.76249999997635,POINT (-71.40722222213675 41.76249999997635),44,003,021001,44003021001,210.01,Census Tract 210.01,G5020,S,1516523,39466,+41.7590124,-071.4130080
-71.4052777776923,41.76194444442079,POINT (-71.4052777776923 41.76194444442079),44,003,021001,44003021001,210.01,Census Tract 210.01,G5020,S,1516523,39466,+41.7590124,-071.4130080
-71.40833333324785,41.75916666664301,POINT (-71.40833333324785 41.75916666664301),44,003,021001,44003021001,210.01,Census Tract 210.01,G5020,S,1516523,39466,+41.7590124,-071.4130080
-71.40972222213675,41.75999999997634,POINT (-71.40972222213675 41.75999999997634),44,003,021001,44003021001,210.01,Census Tract 210.01,G5020,S,1516523,39466,+41.7590124,-071.4130080
-71.41583333324786,41.75833333330968,POINT (-71.41583333324786 41.75833333330968),44,003,021001,44003021001,210.01,Census Tract 210.01,G5020,S,1516523,39466,+41.7590124,-071.4130080
-71.41805555547009,41.754444444420784,POINT (-71.41805555547009 41.754444444420784),44,003,021001,44003021001,210.01,Census Tract 210.01,G5020,S,1516523,39466,+41.7590124,-071.4130080
-71.4102777776923,41.76277777775413,POINT (-71.4102777776923 41.76277777775413),44,003,021001,44003021001,210.01,Census Tract 210.01,G5020,S,1516523,39466,+41.7590124,-071.4130080
-71.41638888880343,41.754444444420784,POINT (-71.41638888880343 41.754444444420784),44,003,021001,44003021001,210.01,Census Tract 210.01,G5020,S,1516523,39466,+41.7590124,-071.4130080
-71.41805555547009,41.75972222219857,POINT (-71.41805555547009 41.75972222219857),44,003,021001,44003021001,210.01,Census Tract 210.01,G5020,S,1516523,39466,+41.7590124,-071.4130080
-71.41694444435898,41.754444444420784,POINT (-71.41694444435898 41.754444444420784),44,003,021001,44003021001,210.01,Census Tract 210.01,G5020,S,1516523,39466,+41.7590124,-071.4130080
-71.40583333324786,41.76277777775413,POINT (-71.40583333324786 41.76277777775413),44,003,021001,44003021001,210.01,Census Tract 210.01,G5020,S,1516523,39466,+41.7590124,-071.4130080
-71.41694444435898,41.75694444442079,POINT (-71.41694444435898 41.75694444442079),44,003,021001,44003021001,210.01,Census Tract 210.01,G5020,S,1516523,39466,+41.7590124,-071.4130080
-71.28583333324777,41.51361111108726,POINT (-71.28583333324777 41.51361111108726),44,005,040400,44005040400,404,Census Tract 404,G5020,S,19052930,3918293,+41.5042616,-071.2629589
-71.24777777769218,41.51805555553171,POINT (-71.24777777769218 41.51805555553171),44,005,040400,44005040400,404,Census Tract 404,G5020,S,19052930,3918293,+41.5042616,-071.2629589
-71.2777777776922,41.51583333330949,POINT (-71.2777777776922 41.51583333330949),44,005,040400,44005040400,404,Census Tract 404,G5020,S,19052930,3918293,+41.5042616,-071.2629589
-71.28444444435887,41.51777777775393,POINT (-71.28444444435887 41.51777777775393),44,005,040400,44005040400,404,Census Tract 404,G5020,S,19052930,3918293,+41.5042616,-071.2629589
-71.2813888888033,41.496111111087245,POINT (-71.2813888888033 41.496111111087245),44,005,040400,44005040400,404,Census Tract 404,G5020,S,19052930,3918293,+41.5042616,-071.2629589
-71.28166666658109,41.50027777775392,POINT (-71.28166666658109 41.50027777775392),44,005,040400,44005040400,404,Census Tract 404,G5020,S,19052930,3918293,+41.5042616,-071.2629589
-71.27111111102552,41.503055555531695,POINT (-71.27111111102552 41.503055555531695),44,005,040400,44005040400,404,Census Tract 404,G5020,S,19052930,3918293,+41.5042616,-071.2629589
-71.27916666658109,41.49555555553169,POINT (-71.27916666658109 41.49555555553169),44,005,040400,44005040400,404,Census Tract 404,G5020,S,19052930,3918293,+41.5042616,-071.2629589
-71.26055555546996,41.49833333330947,POINT (-71.26055555546996 41.49833333330947),44,005,040400,44005040400,404,Census Tract 404,G5020,S,19052930,3918293,+41.5042616,-071.2629589
-71.27694444435886,41.51527777775393,POINT (-71.27694444435886 41.51527777775393),44,005,040400,44005040400,404,Census Tract 404,G5020,S,19052930,3918293,+41.5042616,-071.2629589
-71.27472222213665,41.49777777775392,POINT (-71.27472222213665 41.49777777775392),44,005,040400,44005040400,404,Census Tract 404,G5020,S,19052930,3918293,+41.5042616,-071.2629589
-71.28083333324776,41.508611111087255,POINT (-71.28083333324776 41.508611111087255),44,005,040400,44005040400,404,Census Tract 404,G5020,S,19052930,3918293,+41.5042616,-071.2629589
-71.2777777776922,41.4916666666428,POINT (-71.2777777776922 41.4916666666428),44,005,040400,44005040400,404,Census Tract 404,G5020,S,19052930,3918293,+41.5042616,-071.2629589
-71.2499999999144,41.518333333309485,POINT (-71.2499999999144 41.518333333309485),44,005,040400,44005040400,404,Census Tract 404,G5020,S,19052930,3918293,+41.5042616,-071.2629589
-71.2891666665811,41.51749999997615,POINT (-71.2891666665811 41.51749999997615),44,005,040400,44005040400,404,Census Tract 404,G5020,S,19052930,3918293,+41.5042616,-071.2629589
-71.28555555546998,41.51222222219837,POINT (-71.28555555546998 41.51222222219837),44,005,040400,44005040400,404,Census Tract 404,G5020,S,19052930,3918293,+41.5042616,-071.2629589
-71.2802777776922,41.49805555553169,POINT (-71.2802777776922 41.49805555553169),44,005,040400,44005040400,404,Census Tract 404,G5020,S,19052930,3918293,+41.5042616,-071.2629589
-71.28055555546997,41.48944444442058,POINT (-71.28055555546997 41.48944444442058),44,005,040400,44005040400,404,Census Tract 404,G5020,S,19052930,3918293,+41.5042616,-071.2629589
-71.24555555546995,41.50111111108725,POINT (-71.24555555546995 41.50111111108725),44,005,040400,44005040400,404,Census Tract 404,G5020,S,19052930,3918293,+41.5042616,-071.2629589
-71.24972222213663,41.51583333330949,POINT (-71.24972222213663 41.51583333330949),44,005,040400,44005040400,404,Census Tract 404,G5020,S,19052930,3918293,+41.5042616,-071.2629589
-71.2813888888033,41.493333333309465,POINT (-71.2813888888033 41.493333333309465),44,005,040400,44005040400,404,Census Tract 404,G5020,S,19052930,3918293,+41.5042616,-071.2629589
-71.27027777769219,41.49583333330947,POINT (-71.27027777769219 41.49583333330947),44,005,040400,44005040400,404,Census Tract 404,G5020,S,19052930,3918293,+41.5042616,-071.2629589
-71.27722222213664,41.49972222219836,POINT (-71.27722222213664 41.49972222219836),44,005,040400,44005040400,404,Census Tract 404,G5020,S,19052930,3918293,+41.5042616,-071.2629589
-71.24694444435885,41.51138888886504,POINT (-71.24694444435885 41.51138888886504),44,005,040400,44005040400,404,Census Tract 404,G5020,S,19052930,3918293,+41.5042616,-071.2629589
-71.28416666658109,41.50777777775392,POINT (-71.28416666658109 41.50777777775392),44,005,040400,44005040400,404,Census Tract 404,G5020,S,19052930,3918293,+41.5042616,-071.2629589
-71.28055555546997,41.49138888886502,POINT (-71.28055555546997 41.49138888886502),44,005,040400,44005040400,404,Census Tract 404,G5020,S,19052930,3918293,+41.5042616,-071.2629589
-71.27722222213664,41.503055555531695,POINT (-71.27722222213664 41.503055555531695),44,005,040400,44005040400,404,Census Tract 404,G5020,S,19052930,3918293,+41.5042616,-071.2629589
-71.2866666665811,41.519722222198375,POINT (-71.2866666665811 41.519722222198375),44,005,040400,44005040400,404,Census Tract 404,G5020,S,19052930,3918293,+41.5042616,-071.2629589
-71.7108333332481,41.96555555553206,POINT (-71.7108333332481 41.96555555553206),44,007,012900,44007012900,129,Census Tract 129,G5020,S,8437466,749488,+41.9618870,-071.6964576
-71.71472222213698,41.96194444442095,POINT (-71.71472222213698 41.96194444442095),44,007,012900,44007012900,129,Census Tract 129,G5020,S,8437466,749488,+41.9618870,-071.6964576
-71.68361111102585,41.96833333330984,POINT (-71.68361111102585 41.96833333330984),44,007,012900,44007012900,129,Census Tract 129,G5020,S,8437466,749488,+41.9618870,-071.6964576
-71.67861111102584,41.965833333309845,POINT (-71.67861111102584 41.965833333309845),44,007,012900,44007012900,129,Census Tract 129,G5020,S,8437466,749488,+41.9618870,-071.6964576
-71.70861111102587,41.96194444442095,POINT (-71.70861111102587 41.96194444442095),44,007,012900,44007012900,129,Census Tract 129,G5020,S,8437466,749488,+41.9618870,-071.6964576
-71.70611111102588,41.9549999999765,POINT (-71.70611111102588 41.9549999999765),44,007,012900,44007012900,129,Census Tract 129,G5020,S,8437466,749488,+41.9618870,-071.6964576
-71.71027777769254,41.954722222198725,POINT (-71.71027777769254 41.954722222198725),44,007,012900,44007012900,129,Census Tract 129,G5020,S,8437466,749488,+41.9618870,-071.6964576
-71.70416666658143,41.95916666664317,POINT (-71.70416666658143 41.95916666664317),44,007,012900,44007012900,129,Census Tract 129,G5020,S,8437466,749488,+41.9618870,-071.6964576
-71.67833333324808,41.96749999997651,POINT (-71.67833333324808 41.96749999997651),44,007,012900,44007012900,129,Census Tract 129,G5020,S,8437466,749488,+41.9618870,-071.6964576
-71.70749999991476,41.95805555553206,POINT (-71.70749999991476 41.95805555553206),44,007,012900,44007012900,129,Census Tract 129,G5020,S,8437466,749488,+41.9618870,-071.6964576
-71.68638888880363,41.95722222219872,POINT (-71.68638888880363 41.95722222219872),44,007,012900,44007012900,129,Census Tract 129,G5020,S,8437466,749488,+41.9618870,-071.6964576
-71.70083333324808,41.95944444442095,POINT (-71.70083333324808 41.95944444442095),44,007,012900,44007012900,129,Census Tract 129,G5020,S,8437466,749488,+41.9618870,-071.6964576
-71.67999999991474,41.96749999997651,POINT (-71.67999999991474 41.96749999997651),44,007,012900,44007012900,129,Census Tract 129,G5020,S,8437466,749488,+41.9618870,-071.6964576
-71.70472222213698,41.94249999997649,POINT (-71.70472222213698 41.94249999997649),44,007,012900,44007012900,129,Census Tract 129,G5020,S,8437466,749488,+41.9618870,-071.6964576
-71.6969444443592,41.96361111108762,POINT (-71.6969444443592 41.96361111108762),44,007,012900,44007012900,129,Census Tract 129,G5020,S,8437466,749488,+41.9618870,-071.6964576
-71.70083333324808,41.96055555553206,POINT (-71.70083333324808 41.96055555553206),44,007,012900,44007012900,129,Census Tract 129,G5020,S,8437466,749488,+41.9618870,-071.6964576
-71.70499999991476,41.96277777775428,POINT (-71.70499999991476 41.96277777775428),44,007,012900,44007012900,129,Census Tract 129,G5020,S,8437466,749488,+41.9618870,-071.6964576
-71.67249999991473,41.965833333309845,POINT (-71.67249999991473 41.965833333309845),44,007,012900,44007012900,129,Census Tract 129,G5020,S,8437466,749488,+41.9618870,-071.6964576
-71.71027777769254,41.965833333309845,POINT (-71.71027777769254 41.965833333309845),44,007,012900,44007012900,129,Census Tract 129,G5020,S,8437466,749488,+41.9618870,-071.6964576
-71.68027777769252,41.9663888888654,POINT (-71.68027777769252 41.9663888888654),44,007,012900,44007012900,129,Census Tract 129,G5020,S,8437466,749488,+41.9618870,-071.6964576
-71.69722222213697,41.95194444442095,POINT (-71.69722222213697 41.95194444442095),44,007,012900,44007012900,129,Census Tract 129,G5020,S,8437466,749488,+41.9618870,-071.6964576
-71.70666666658143,41.95027777775427,POINT (-71.70666666658143 41.95027777775427),44,007,012900,44007012900,129,Census Tract 129,G5020,S,8437466,749488,+41.9618870,-071.6964576
-71.68611111102585,41.97027777775429,POINT (-71.68611111102585 41.97027777775429),44,007,012900,44007012900,129,Census Tract 129,G5020,S,8437466,749488,+41.9618870,-071.6964576
-71.69888888880365,41.95777777775428,POINT (-71.69888888880365 41.95777777775428),44,007,012900,44007012900,129,Census Tract 129,G5020,S,8437466,749488,+41.9618870,-071.6964576
-71.70111111102587,41.95944444442095,POINT (-71.70111111102587 41.95944444442095),44,007,012900,44007012900,129,Census Tract 129,G5020,S,8437466,749488,+41.9618870,-071.6964576
-71.52916666658129,41.59499999997622,POINT (-71.52916666658129 41.59499999997622),44,009,050500,44009050500,505,Census Tract 505,G5020,S,148814530,2411758,+41.5703233,-071.6269918
-71.59638888880356,41.58972222219843,POINT (-71.59638888880356 41.58972222219843),44,009,050500,44009050500,505,Census Tract 505,G5020,S,148814530,2411758,+41.5703233,-071.6269918
-71.51916666658128,41.55888888886508,POINT (-71.51916666658128 41.55888888886508),44,009,050500,44009050500,505,Census Tract 505,G5020,S,148814530,2411758,+41.5703233,-071.6269918
-71.57138888880354,41.51583333330949,POINT (-71.57138888880354 41.51583333330949),44,009,050500,44009050500,505,Census Tract 505,G5020,S,148814530,2411758,+41.5703233,-071.6269918
-71.66111111102583,41.58999999997621,POINT (-71.66111111102583 41.58999999997621),44,009,050500,44009050500,505,Census Tract 505,G5020,S,148814530,2411758,+41.5703233,-071.6269918
-71.59138888880356,41.537777777753945,POINT (-71.59138888880356 41.537777777753945),44,009,050500,44009050500,505,Census Tract 505,G5020,S,148814530,2411758,+41.5703233,-071.6269918
-71.61583333324802,41.54249999997617,POINT (-71.61583333324802 41.54249999997617),44,009,050500,44009050500,505,Census Tract 505,G5020,S,148814530,2411758,+41.5703233,-071.6269918
-71.58722222213689,41.568333333309525,POINT (-71.58722222213689 41.568333333309525),44,009,050500,44009050500,505,Census Tract 505,G5020,S,148814530,2411758,+41.5703233,-071.6269918
-71.65722222213695,41.58444444442065,POINT (-71.65722222213695 41.58444444442065),44,009,050500,44009050500,505,Census Tract 505,G5020,S,148814530,2411758,+41.5703233,-071.6269918
-71.53444444435907,41.57361111108731,POINT (-71.53444444435907 41.57361111108731),44,009,050500,44009050500,505,Census Tract 505,G5020,S,148814530,2411758,+41.5703233,-071.6269918
-71.54388888880352,41.5522222221984,POINT (-71.54388888880352 41.5522222221984),44,009,050500,44009050500,505,Census Tract 505,G5020,S,148814530,2411758,+41.5703233,-071.6269918
-71.60305555547023,41.54111111108728,POINT (-71.60305555547023 41.54111111108728),44,009,050500,44009050500,505,Census Tract 505,G5020,S,148814530,2411758,+41.5703233,-071.6269918
-71.65749999991472,41.58777777775399,POINT (-71.65749999991472 41.58777777775399),44,009,050500,44009050500,505,Census Tract 505,G5020,S,148814530,2411758,+41.5703233,-071.6269918
-71.65749999991472,41.58305555553176,POINT (-71.65749999991472 41.58305555553176),44,009,050500,44009050500,505,Census Tract 505,G5020,S,148814530,2411758,+41.5703233,-071.6269918
-71.60361111102578,41.58249999997621,POINT (-71.60361111102578 41.58249999997621),44,009,050500,44009050500,505,Census Tract 505,G5020,S,148814530,2411758,+41.5703233,-071.6269918
-71.52083333324795,41.54083333330951,POINT (-71.52083333324795 41.54083333330951),44,009,050500,44009050500,505,Census Tract 505,G5020,S,148814530,2411758,+41.5703233,-071.6269918
-71.56111111102575,41.57833333330954,POINT (-71.56111111102575 41.57833333330954),44,009,050500,44009050500,505,Census Tract 505,G5020,S,148814530,2411758,+41.5703233,-071.6269918
-71.5452777776924,41.53166666664283,POINT (-71.5452777776924 41.53166666664283),44,009,050500,44009050500,505,Census Tract 505,G5020,S,148814530,2411758,+41.5703233,-071.6269918
-71.6602777776925,41.58527777775399,POINT (-71.6602777776925 41.58527777775399),44,009,050500,44009050500,505,Census Tract 505,G5020,S,148814530,2411758,+41.5703233,-071.6269918
-71.55583333324797,41.51166666664282,POINT (-71.55583333324797 41.51166666664282),44,009,050500,44009050500,505,Census Tract 505,G5020,S,148814530,2411758,+41.5703233,-071.6269918
-71.52249999991461,41.600277777754,POINT (-71.52249999991461 41.600277777754),44,009,050500,44009050500,505,Census Tract 505,G5020,S,148814530,2411758,+41.5703233,-071.6269918
-71.54388888880352,41.55194444442063,POINT (-71.54388888880352 41.55194444442063),44,009,050500,44009050500,505,Census Tract 505,G5020,S,148814530,2411758,+41.5703233,-071.6269918
-71.5580555554702,41.57777777775398,POINT (-71.5580555554702 41.57777777775398),44,009,050500,44009050500,505,Census Tract 505,G5020,S,148814530,2411758,+41.5703233,-071.6269918
-71.5744444443591,41.58194444442065,POINT (-71.5744444443591 41.58194444442065),44,009,050500,44009050500,505,Census Tract 505,G5020,S,148814530,2411758,+41.5703233,-071.6269918
-71.57138888880354,41.56888888886508,POINT (-71.57138888880354 41.56888888886508),44,009,050500,44009050500,505,Census Tract 505,G5020,S,148814530,2411758,+41.5703233,-071.6269918
-71.55722222213687,41.51472222219837,POINT (-71.55722222213687 41.51472222219837),44,009,050500,44009050500,505,Census Tract 505,G5020,S,148814530,2411758,+41.5703233,-071.6269918
-71.54388888880352,41.58166666664287,POINT (-71.54388888880352 41.58166666664287),44,009,050500,44009050500,505,Census Tract 505,G5020,S,148814530,2411758,+41.5703233,-071.6269918
-71.53833333324796,41.55777777775396,POINT (-71.53833333324796 41.55777777775396),44,009,050500,44009050500,505,Census Tract 505,G5020,S,148814530,2411758,+41.5703233,-071.6269918
-71.5491666665813,41.54138888886506,POINT (-71.5491666665813 41.54138888886506),44,009,050500,44009050500,505,Census Tract 505,G5020,S,148814530,2411758,+41.5703233,-071.6269918
-71.5366666665813,41.56249999997619,POINT (-71.5366666665813 41.56249999997619),44,009,050500,44009050500,505,Census Tract 505,G5020,S,148814530,2411758,+41.5703233,-071.6269918
-71.58666666658134,41.57305555553175,POINT (-71.58666666658134 41.57305555553175),44,009,050500,44009050500,505,Census Tract 505,G5020,S,148814530,2411758,+41.5703233,-071.6269918
-71.61388888880357,41.59555555553177,POINT (-71.61388888880357 41.59555555553177),44,009,050500,44009050500,505,Census Tract 505,G5020,S,148814530,2411758,+41.5703233,-071.6269918
-71.59111111102578,41.57472222219842,POINT (-71.59111111102578 41.57472222219842),44,009,050500,44009050500,505,Census Tract 505,G5020,S,148814530,2411758,+41.5703233,-071.6269918
-71.52444444435906,41.5749999999762,POINT (-71.52444444435906 41.5749999999762),44,009,050500,44009050500,505,Census Tract 505,G5020,S,148814530,2411758,+41.5703233,-071.6269918
-71.54222222213686,41.53194444442061,POINT (-71.54222222213686 41.53194444442061),44,009,050500,44009050500,505,Census Tract 505,G5020,S,148814530,2411758,+41.5703233,-071.6269918
-71.51972222213683,41.70416666664297,POINT (-71.51972222213683 41.70416666664297),44,003,020200,44003020200,202,Census Tract 202,G5020,S,2890712,230901,+41.7011927,-071.5191419
-71.52861111102573,41.69416666664296,POINT (-71.52861111102573 41.69416666664296),44,003,020200,44003020200,202,Census Tract 202,G5020,S,2890712,230901,+41.7011927,-071.5191419
-71.5174999999146,41.714166666642974,POINT (-71.5174999999146 41.714166666642974),44,003,020200,44003020200,202,Census Tract 202,G5020,S,2890712,230901,+41.7011927,-071.5191419
-71.53166666658129,41.68305555553184,POINT (-71.53166666658129 41.68305555553184),44,003,020200,44003020200,202,Census Tract 202,G5020,S,2890712,230901,+41.7011927,-071.5191419
-71.51277777769239,41.70694444442075,POINT (-71.51277777769239 41.70694444442075),44,003,020200,44003020200,202,Census Tract 202,G5020,S,2890712,230901,+41.7011927,-071.5191419
-71.51833333324795,41.70222222219852,POINT (-71.51833333324795 41.70222222219852),44,003,020200,44003020200,202,Census Tract 202,G5020,S,2890712,230901,+41.7011927,-071.5191419
-71.52944444435907,41.68999999997629,POINT (-71.52944444435907 41.68999999997629),44,003,020200,44003020200,202,Census Tract 202,G5020,S,2890712,230901,+41.7011927,-071.5191419
-71.50416666658127,41.71194444442075,POINT (-71.50416666658127 41.71194444442075),44,003,020200,44003020200,202,Census Tract 202,G5020,S,2890712,230901,+41.7011927,-071.5191419
-71.51111111102571,41.71222222219853,POINT (-71.51111111102571 41.71222222219853),44,003,020200,44003020200,202,Census Tract 202,G5020,S,2890712,230901,+41.7011927,-071.5191419
-71.51916666658128,41.7049999999763,POINT (-71.51916666658128 41.7049999999763),44,003,020200,44003020200,202,Census Tract 202,G5020,S,2890712,230901,+41.7011927,-071.5191419
-71.53249999991462,41.68249999997629,POINT (-71.53249999991462 41.68249999997629),44,003,020200,44003020200,202,Census Tract 202,G5020,S,2890712,230901,+41.7011927,-071.5191419
-71.52194444435906,41.70361111108741,POINT (-71.52194444435906 41.70361111108741),44,003,020200,44003020200,202,Census Tract 202,G5020,S,2890712,230901,+41.7011927,-071.5191419
-71.51833333324795,41.71249999997631,POINT (-71.51833333324795 41.71249999997631),44,003,020200,44003020200,202,Census Tract 202,G5020,S,2890712,230901,+41.7011927,-071.5191419
-71.5074999999146,41.70972222219853,POINT (-71.5074999999146 41.70972222219853),44,003,020200,44003020200,202,Census Tract 202,G5020,S,2890712,230901,+41.7011927,-071.5191419
-71.51666666658127,41.7138888888652,POINT (-71.51666666658127 41.7138888888652),44,003,020200,44003020200,202,Census Tract 202,G5020,S,2890712,230901,+41.7011927,-071.5191419
-71.53249999991462,41.68861111108741,POINT (-71.53249999991462 41.68861111108741),44,003,020200,44003020200,202,Census Tract 202,G5020,S,2890712,230901,+41.7011927,-071.5191419
-71.5227777776924,41.6999999999763,POINT (-71.5227777776924 41.6999999999763),44,003,020200,44003020200,202,Census Tract 202,G5020,S,2890712,230901,+41.7011927,-071.5191419
-71.51833333324795,41.70777777775408,POINT (-71.51833333324795 41.70777777775408),44,003,020200,44003020200,202,Census Tract 202,G5020,S,2890712,230901,+41.7011927,-071.5191419
-71.51111111102571,41.71222222219853,POINT (-71.51111111102571 41.71222222219853),44,003,020200,44003020200,202,Census Tract 202,G5020,S,2890712,230901,+41.7011927,-071.5191419
-71.52194444435906,41.69916666664297,POINT (-71.52194444435906 41.69916666664297),44,003,020200,44003020200,202,Census Tract 202,G5020,S,2890712,230901,+41.7011927,-071.5191419
-71.52999999991462,41.69444444442074,POINT (-71.52999999991462 41.69444444442074),44,003,020200,44003020200,202,Census Tract 202,G5020,S,2890712,230901,+41.7011927,-071.5191419
-71.52694444435906,41.694722222198514,POINT (-71.52694444435906 41.694722222198514),44,003,020200,44003020200,202,Census Tract 202,G5020,S,2890712,230901,+41.7011927,-071.5191419
-71.66722222213696,41.875555555532,POINT (-71.66722222213696 41.875555555532),44,007,013102,44007013102,131.02,Census Tract 131.02,G5020,S,59722017,1854406,+41.8870576,-071.6172433
-71.6641666665814,41.899166666643126,POINT (-71.6641666665814 41.899166666643126),44,007,013102,44007013102,131.02,Census Tract 131.02,G5020,S,59722017,1854406,+41.8870576,-071.6172433
-71.6399999999147,41.90527777775424,POINT (-71.6399999999147 41.90527777775424),44,007,013102,44007013102,131.02,Census Tract 131.02,G5020,S,59722017,1854406,+41.8870576,-071.6172433
